data\ca\154992\1391723\351378265.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Stayed here on a recent long weekend trip to Kingston with friends. Our preferred choice of the Holiday Inn, waterfront was fully booked, as were many other hotels, but this place turned out to be a great choice. It is conveniently located just off the 401, 2 exits nearby, just in case you miss one. \nCheck in was fast and the room was quite large and well appointed, with the exception of a room safe. Valuables, passports etc can be deposited at reception. The location is busy, but not at all noisy and located next to a Shell station and very close to nearby shops and eateries. There is no restaurant on site, fortunately only a one minute walk to Dennys next door or a few extra minutes to East Side Marios is OK. If you want something a bit more fancy, then a short drive to your choice. The LCBO is nearby, within walking distance, if you need refreshments.\nThe nearby Outlet Mall is worth a visit, as is Kingston town centre, waterfront etc etc.\nThe hotel itself was very clean, seemed to be well maintained and well sound insulated. The indoor pool was adequate in winter when we visited, but could become a bit crowded in summer months. \nThe bed was very large and comfy. Other items included a large, flat screen TV, 3 or 4 cu ft fridge and coffee making. Bathroom had a full bath plus overhead shower. All in all, a decent room, away from home. \nBreakfast is a serve yourself type with cereals, selection of hot items, also an ingenious auto pancake maker, along with the usual drinks, fruit and yogurts. Not the best of selections but adequate for a few days away. If you want something more substantial, there is an Eggsquis a few kms away, along with others that you can find with Google etc.",4,positive
data\ca\154992\1391723\351672046.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We've stayed at a lot of Holiday Inn Express locations in Canada and the States. This is without question our worst experience. \n\nAs soon as we entered the room, we noticed a worn patch in the carpet, even though this is a fairly new hotel. The window shades had a lot of little holes in them as well. \n\nThe breakfast was so-so; the eggs were cold and the selection was limited for the price we paid. \n\nOur biggest disappointment was when we decided we wanted to watch a movie. The cable company advertised movies on demand, but we had only a TV remote. We decided to call the front desk, but they did not pick up after repeated calls. Finally, I went down to ask. I found the two clerks chatting away and couldn't understand why they didn't pick up the phone. They informed me that they didn't have movie rentals, we only get the cable package of 38 programs. \n\nOne other minor complaint - the toilet paper was wafer thin. \n\nHoliday Inn Express is trying to pitch its brand as a step above the typical two star chains like Days Inn and Comfort Inn. This is what I have come to expect from HIE, but this location didn't deliver.",2,negative
data\ca\154992\1391723\357800394.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Stayed here over the holidays. The place is pretty new. You can tell off the bat that the staff do a pretty good job at keeping the place clean. Check in was quick. The hotel offers a good amount of amenities for the price. Room was good size with comfortable beds. Breakfast was good and the breakfast room is nice. The location of the hotel is close to main streets and the highway so it is pretty centralized. Good choice of shopping and restaurants nearby and there is a shopping mall one exit away. Due to its location, efficiency and service, I will be staying here again when in Kingston.",5,positive
data\ca\154992\1391723\361336816.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""For travellers this HIE hotel is very convenient. What you need to know about this part of Ontario, is that poor weather can creep up quite quickly and resulting white-outs make it very dangerous to drive. This is literally 3 minutes off the 401 and if bad weather forces you off--then you will be very comfortable at this hotel. Don't worry about finding restaurants nearby either. There is a Denny's right next door, or some other large brands within a 2-3 minute drive. Even in good weather, it's an ideal spot to stay for travellers.\n\n",5,positive
data\ca\154992\1391723\375280586.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""This is a very lovely Holiday Inn just off of the 401 central to shopping and a movie theatre. The lobby is spacious, clean and contemporary. The staff are lovely and cannot do enough for you. Our room was clea, neat and tidy and the bed comfortable. Breakfast was a continental affair and delicious. Everything was hot. There is a pool and workout area together with meeting rooms. We definitely know where we are staying when we come to Kingston again.",5,positive
data\ca\154992\1391723\375430464.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""A better than average Holiday Inn about 5 minutes drive to downtown Kingston.  Very modern, very clean d\u00E9cor and an attentive staff.  Breakfast was included but it was crowded and apart from the coffee, not worth the trouble of fighting for a table with other guests.",4,positive
data\ca\154992\1391723\375538629.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Overall what I would expect from a Holiday Inn Express. A few minor notes would have to be an overly noisy air conditioner in our room. The room doors are heavy and make a lot of noise when closing in the halls. The caulking around the Jacuzzi tub was moldy and peeling. For the price  of $200 a night tax in I would stay elsewhere.",3,negative
data\ca\154992\1391723\375640669.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""I choose years ago to avoid ever using a credit card. Over the years I have stayed at many hotels, including 13 holiday inns. For most of these stays I used a pay as you go credit card, placing only enough on the card to cover the cost of hotel rental. This means had I destroyed the room there would have been no way for them to recoup damages cost. A few times feeling lazy I simply choose to pay a small deposit and use my visa bank card. So when I came to check in yesterday and was told I needed to put a $500 deposit down I was stunned. I managed to get the cost reduced to $250 but felt like some hobo vagabond having to do so. *a hobo paying $189 for a room that is. \nI probably would  have not  bothered to write this at all had I not picked up my room phone this morning to make a scheduled LOCAL call (time sensitive) just to hear the busy single over and over. Upon calling the front desk to see what the problem is I'm told because I checked in using a deposit they put a \""little block\"" on my phone.....a block on local calls. WOW. Missed my call after this, how rude. It's hilarious to me that someone using a pay as you go card or a credit card close to maxed out could...check in here, be treated well, make as many long distance calls as they want, trash the room etc etc ....and the hotel would be limited in regards to recouping cost. But I put down a significant deposit and still cannot make a local call. \nI will never stay here again, feel like a 2nd class citizen.\nThe breakfast staff were nice .",2,negative
data\ca\154992\1391723\377037409.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We stayed here Victoria Day weekend, our pied-\u00E0-terre for a weekend of paddling. Speedy check-in, close to highway, services and outlets and a quick ten minute drive downtown. The hotel was very clean and the continental breakfast was very good, including cheese omelette, bacon, sausage and hot cinnamon buns. The dining area is quite spacious as well. Nice pool, steaming hot tub! Ticked all the boxes, we enjoyed our stay. ",5,positive
data\ca\154992\1391723\390229102.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""This was an absolutely wonderful place to stay in Kingston.  The lobby was so welcoming and the staff were excellent.  We especially want to recognize both Derek and Leah as outstanding people at the front desk.  Always very friendly, welcoming and helpful.  We always felt each day they were happy to see us.  The staff that took care of our room did a wonderful job.  The entire staff is so friendly and well trained.  Very professional.  Our hope is that Holiday Inn realizes what a great staff they have.  Our suite was very spacious and made us feel at home.  Thank you so much Kingston Holiday Inn!!!!",5,positive
data\ca\154992\1391723\391207023.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We tried to get a last minute room down at the scenic waterfront and were unsuccessful. This place is right off the highway and 5 minutes from the waterfront though you do drive through a slightly down trodden area to get there. However, the hotel is very nice. The front desk staff is very friendly and accommodating, the room is clean and comfortable and included a fridge and microwave, parking, breakfast and wifi are free and there's a laundry room, which was perk for me as we've been traveling for weeks and I needed to wash clothes. There are many convenience stores within walking distance. I've stayed at several HIEs in the US and the standards are equal. You can always rely on this chain. It's a good deal.",4,positive
data\ca\154992\1391723\392709205.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""My husband and I stayed at this HIE for two nights (July 11th & 12th) while visiting Kingston, ON. This is our third time staying at a Holiday Inn Express and I knew that I could trust it when booking it. The hotel is about a 10-minute ride to downtown but has a lot of fast-food restaurants (Wendy's, Tim Horton's, Pita Pit, Boston Pizza, etc.,) as well as a shopping outlet (Adidas, Reebok, Carter's, etc.) beside it.\n\nOverall, everything was great. The check-in (and check-out) was very quick and efficient. The staff at the front desk were kind and pleasant. They were very helpful in answering all of our questions concerning tourist attractions in the city. The lobby was spacious and clean with a breakfast area on the main floor as well as the pool and gym. My husband and I went down to the pool area which is open until 10 pm and he enjoyed the jacuzzi. We could not get in the pool water, however, as it was extremely cold.\n\nOur room was clean and spacious, with a microwave and mini-fridge. The bathroom was also a decent size with a nice shower and bathtub. We had a king-sized bed with the most comfortable mattress and pillows ever. Definitely had an amazing sleep every night!! Breakfast had a good choice of food. However, we went to eat at around 8:30am and there were only leftovers of eggs. The bagels were ok though, and the cinnamon buns were good. \n\nSome down sides: we stayed on the fourth floor, in room 407 which is right next to the elevator. We could hear the elevator doors opening and closing as well as people waiting for the elevator while trying to sleep at night and early in the morning. As others have mentioned as well, the doors close very loudly and that was another thing to have to listen to. Lastly, the carpets were stained and not very pleasant-looking. We walked around in flip-flops that we had brought from home.\n\nOverall, great stay with a few minor down-sides.",4,positive
data\ca\154992\1391723\393957407.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Stayed there for a quick stop and rest during my business travels\n\nFront desk staff very friendly, rooms clean and modern \n\nLocation close to shops and restaurants \n\nI also received upgrade since I am IHG Platinum without even ask! That is great service \n\nRecommend if you are in the surroundings\n\nCheers ",4,positive
data\ca\154992\1391723\396407317.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We needed a nice place for a quick get-away weekend in Kingston.  The place was very clean and modern, the staff was super nice and the free breakfast was very good as well. It had free parking and was a short drive to the famous waterfront area.",4,positive
data\ca\154992\1391723\399199446.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""I thought this was a great hotel.  I booked a 2 Queen bed room.  We had an air mattresses that fit between the beds for our 5th passenger.  Nice. New. Clean.  Good breakfast buffet in the morning.  Good coffee and a pancake machine. Press the button and go!!  ",5,positive
data\ca\154992\1391723\400152149.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""This hotel is nearly brand new so it is nice, in that regard. The rooms are fairly small but offer a fridge & microwave. There is the standard Holiday Inn Express free breakfast. This hotel was priced fairly high for what it is, as are all hotels in Kingston. Unfortunately, although we booked directly with the hotel website, and signed the charges upon check-in, we were charged more than that amount on our final bill. The manager rectified it but how does that happen in the first place? It seems to me highly unethical. Because of this, I would not stay at this hotel again.",3,negative
data\ca\154992\1391723\402091159.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""While travelling through Kingston, my husband and I booked a room in the Holiday Inn Express Hotel & Suites Kingston. We were very happy with out stay.  It's close to the 401 for easy access to the hotel.  The surrounding neighbourhood has some fast food and other restaurants close by. There is a Tim Horton's and Starbucks a block away to grab a coffee for the road.  We were very happy with the hotel, the staff were friendly and helpful. Our room was great, clean and comfortable.  The room had a fridge and microwave, a table and chairs which was convenient to bring a meal back to our room or play a game. We really enjoyed our breakfast the next morning, it was well stocked with fruit, yoghurt, bagels, and hot choices. The attendant was meticulous about keeping everything clean and refilled and was very friendly. Overall a great hotel, very comfortable and clean. We highly recommend it for a good's night rest on the road.",5,positive
data\ca\154992\1391723\403859166.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""This hotel is good, looks quit new and the whole hotel is clean and fresh. Good bathroom nice shower and the WiFi is very good. The bed is big and comfortable. Check in was going fast and the staff very friendly. I would go back here, location is so so",4,positive
data\ca\154992\1391723\404118897.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""The hotel is very clean and the bed is very comfortable.  It comes with hot breakfast, not the best quality compare to other hotels with free breakfast, but good enough. Could ouse some improvement for Coffee though, the coffee is just flavor water. \nIt's about 10 mins drive to Kingston Downtown. This is our first time to Kingston for a family trip. We stayed at downtown Kingston by the lake the first night. Then move to here and stayed 2 nights.  The price here is a lot cheaper than Kingston downtown, but it's still a good location to all attractions. Highly recommend.",4,positive
data\ca\154992\1391723\415158426.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Overall a nice hotel. Breakfast was good & we found the place was very clean. My husband didn't sleep well...said the mattress was too soft and the fridge was very noisy. Even the A\u002FC was quite loud so we turned it off to sleep. The pool was nice but very cold, should be a little warmer. Staff all very courteous. Great location.",4,positive
data\ca\154992\1391723\417150032.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Our son attends Queen's University, so we spend a few nights a year in Kingston. We have tried a couple of other hotels with better locations, but ultimately tend to stay here. The place is spotless, the service is excellent, we love Holiday Inn Express beds, and the breakfast is better than most of the complimentary breakfasts in this price range. ",5,positive
data\ca\154992\1391723\418483416.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We didn't get a chance to stay long as a family emergency came up. We had to leave right away and I have to say that the front desk people were extremely kind and helpful. We'll stay here again on our next trip.",5,positive
data\ca\154992\1391723\421458677.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We stay in a lot of Holiday Inns and Holiday Inn Expresses. This was by far the nicest. It was a huge room with a very comfortable bed. Breakfast was very good, great start to the day and free. Front desk staff were accommodating and helpful with hints for places to eat besides fast food. We had arrived quite late and after a very long drive were grateful for the tips. We will definitely be booking this again.",5,positive
data\ca\154992\1391723\422197127.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Very clean and nice suites and very close to the highway and not far from downtown. Courteous staff and nice breakfast, better than continental basics. Convenient shops next door. Would visit again next time in Kingston. ",4,positive
data\ca\154992\1391723\429721109.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""This is a modern Holiday Inn just off the main 401 highway. My wife and I stayed for 1 night on route to Montreal from Toronto while on holiday.The  room was spacious and very clean. It has a good sized indoor heated pool and free parking. There is a good complimentary breakfast of hot sausages scrambled eggs and the usual array of breakfst items. Reception were helpful. The only thing preventing an excellent review is its location in respect of Kingston, as the town centre is at least a 20 minute drive away and parking in town is all metered.  Therefore restaurants nearby and within walking distance are pretty much limited to Dennys next door. However we ate there in the evening and it was good and unusualy for Dennys also had a bar.",4,positive
data\ca\154992\1391723\431537118.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""As other reviews tell you it's just off 401 about 5km\u002F3miles outside of Kingston. The road is packed with fast food outlets and shops. There is a 24 hour shopper drug mart across the street. The car park is shared with the Ramada but is plenty big enough for both hotels. The hotel is modern and very visible from the main road, so can't be missed. Reception was warm and friendly. When we checked online we stated that the reason for staying was that it was our wedding anniversary. In our room we found that the towels had been folded into swans and there was red wooden heart on the bed. Nice touch. The room, which also had a separate spa bath was clean and tidy. There was also an iPhone doc clock. Breakfast was the same as you get at any Holiday Inn Express was good and the server filled it up constantly. When we were there the hotel seem to have travellers going to and from Toronto and families associated with their sons\u002Fdaughters at university in Kingston. Although you can walk to some of the fast food outlets we wanted something a bit better so we drove towards Kingston, booking a table at  Taste of India (highly recommended). It is worth going into Kingston itself as it is a nice little town, with lots of independent shops and bars. \n\nOne useful thing is that the hotel has a small guest launderette, which after being on the road for a week was great. You will need dollar coins to operate. There is a vending machine for powder if you only want a single wash.  It's open 24 hours.",5,positive
data\ca\154992\1391723\433664922.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""If you're driving across the 401 (e.g. from Toronto to Montreal) and need a break, this Holiday Inn Express is a great holiday to try.  It's just off the 401 so you don't need to deal with downtown traffic, breakfast is included and they have a swimming pool if you need one.  Rooms are clean and modern.\n\nDenny's is close by; Swiss Chalet, Harvey's, Tim Hortons are in walking distance or a 2 minute drive away.  There's even a Shopper's Drugmart across the street if you've forgotten any toiletries.  A fairly new Landmark Cinema to catch a movie is nearby as well.",4,positive
data\ca\154992\1391723\434129447.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Very clean and nice hotel with very good staff. The breakfast is good, included, clean and quiet rooms, nice bed as usual at HI, easy access to restaurants,shopping, downtown and free parking. \nShower pressure is OK and a very nice gym + swimming pool.\nNext to the building we have a Denny's, across the street A&W, East Side Mario's, Tim Horton's, Pizza Hut and McDonald's. I definitely recommend this hotel.",5,positive
data\ca\154992\1391723\434172857.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Situated right off of the 401. Clean, quiet. Newer Hotel. Well maintained hotel.  Breakfast was ok.  Typical Holiday Inn Express. It has a pool as well close to a shopping area and fast food restaurants. It takes about 10 minutes to get into downtown Kingston from here",4,positive
data\ca\154992\1391723\446372017.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""My fiance and I stopped here one evening to check in as we were travelling home from Montreal. The weather was terrible on the 401 and we decided to pull over and get a room for the night! We looked up hotels quickly and found this one at a reasonable price and splurged for a room with a jacuzzi tub. I highly recommend upgrading if you can as a nice bubble bath is soooo relaxing especially when taking a break from travelling. There are fast food restaurants literally all around you! You won't go hungry. The free breakfast in the morning is your normal continental breakfast but its nice to go down and grab a little something before hitting the road again! The brief encounter we had with staff was friendly and professional. If we ever pass through Kingston again, I would stay here again hands down. Thanks Holiday Inn Express :)!!!",4,positive
data\ca\154992\1391723\450709503.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We stayed here for two nights while being in Kingston for a Novice Hockey Tournament. This hotel met expectations. The pool was nice for all of the kids. There was a small but adequate workout room. The breakfast\u002Fcommon area was great as we held a team dinner in there. The location was great as there were plenty of restaurants and shopping very close by.\nThere were two downfalls however. First, our team was scattered all over the hotel instead of being placed in rooms together even though we had all booked over a month in advance. They maybe did this to limit the amount of noise but since the kids wanted to be together, there was an excessive amount of running between rooms\u002Ffloors. Secondly, because we booked as a team, there was a two night minimum stay. Even though our tournament was over in the early afternoon, we had to stay the night. A few parents had heard about this and cancelled their \""team\"" room and just booked a regular room for the one night. Also, the Government rate was not applied for Government employees on the team.",4,positive
data\ca\154992\1391723\451356316.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Stayed here on our trip home from Montreal. Our room was very clean and perfect for our family of four. Wi-Fi was strong. Bathroom is nice and clean. Location was one street away from some shopping\u002F Panera and across the street from a drugstore. Good breakfast with hot offerings and a granola bar. ",5,positive
data\ca\154992\1391723\456786533.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We stayed overnight for a volleyball tournament.  The hotel is conveniently located near restaurants and shopping while the room was clean and relatively quiet.  There was some noise from young hockey players but by 10:00 they were dealt with by hotel security....I was actually just about to call down myself!  Our breakfast was included, basic but convenient.  It is far enough away from main roads so there is little traffic noise.",4,positive
data\ca\154992\1391723\457609963.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Booked the hotel for a night, February 4, 2017. My reservation was made through a perks website that my work deals with and I've never had any trouble before with reservations. The hotel claimed they didn't have my reservation so I had to pay twice, to say I was furious would be an understatement. I was given an accessible room when I certainly had no need for one. The one was dusty and the cleanliness of the bathroom left a lot to be desired. The lighting in the bathroom was horrible, way too dim, almost like being in the dark. But the worst of it was the awful loud annouying sound in the hotel that kept us up all night. Not sure if it was the central heating\u002FAC unit of the hotel (not the one in the room cause that got turned off). We got no rest here, none at all. Will not stay here again.",1,negative
data\ca\154992\1391723\467429327.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""From the time of check-in to the time of departure, the staff were always smiling and very helpful. Very prompt service even at 2am, when I called because I forgot to buy toothpaste. The front desk staff also recommended a great place to eat after we had checked out.",4,positive
data\ca\154992\1391723\468033016.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""We stayed at the Holiday Inn as a half way point on our road trip. Check in was great (mind you we were checking in at 10:00pm) the girl at the front desk was very friendly. The hotel was very clean and much nicer then we expected. It was quite modern inside not what I had expected from a holiday in. The location was great for us. Right off the highway with shopping and restaurants near by (mostly chains but that is fine when travelling with a three year old) the rooms were the standard room but quite modern and very clean. It included a microwave which we didn't use and a Keurig coffee machine and mini fridge. The hotel also had a continental breakfast which was above average. I just had cereal yogurt and coffee but there was a hot station with bacon and eggs. We would definitely recommend this place and will be booking Holiday Inn Express again when travelling. ",5,positive
data\ca\154992\1391723\469875868.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""Second time visiting this particular hotel. Its is great and here is why I am saying this. I travel a lot so have a good sense of where the bar is set.\n\nThis hotel is new and in great shape. I found it clean and well maintained. The hotel looks like the online photographs, which is not always the case when you travel. \n\nIt is right off the highway so getting on your way in the morning is easy. I have stayed at hotels further in town and let me tell you getting around with all the road construction over the last couple of years is not fun. It can take 20 minutes or more just to get back the 401. Parking can be an issue downtown, with restricted overnight road parking and pay per use hotel lots. Parking here is at the door and free.\n\nDidn't use the amenities, but popped my head in for a quick look. Looked good. The rooms were a good size, updated and clean.\n\nBreakfast. I loved it. Not having to get dressed and drive some where in the morning is a bonus. The Breakfast lounge is on the main floor and is is spacious. There are different seating options depending the number in you party and lots of windows for bright light. Did I mention it is spacious, not a big fan of the small nooks where you have to fight for space and a seat. Not the case here. The food was hot and well stocked and included the usual cereal, toast, eggs, meat, drinks, fresh fruit etc. There was something for everyone. and no line ups.\n\nI also appreciated the number of other close at hand eating options. With in a few hundred yards of the hotel the is Pizza Hut, Wendy's, Tim Horton's, Dairy Queen, Mc Donald's, Arbys, KFc and... well you get the idea..lots of choice close at hand.\n\nSpeaking of close at hand there are two gas stations a Shoppers Drug mart a No Frills Grocery and a Canadian Tire right across the street. Im sure I've missed things but again, you get the idea that everything's close at hand. I did not find this the case when I stayed downtown. This was super convenient.\n\nAll in all we had a great time and loved the hotel and the location. Would highly recommend this Holiday inn. Next stop Holiday Inn New York.",5,positive
data\ca\154992\1391723\471129343.html,Holiday Inn Express Hotel &amp; Suites Kingston,"""the first word that pops to my mind when i look back at this hotel was view, the view of the lake was absolutely beautiful. their pool was kept secure at night and kept very clean. the service was out of this world. what i really liked was the security it really kept me safe LOL!",5,positive
